1
3
52
1
4
1
1
4
1
5
1
5
2
1
10
2
8
25
27
4
2
17
27
16
67
3
12
55
10
30
127
6
31
11
12
18
6
10
5
19
6
2
5
2
4
2
2
1
3
3
15
6
6
16
1
17
8
10
26
20
4
11
25
1
5
7
2
1
2
2
1
5
2
3
3
5
2
2
12
16
12
3
4
12
2
2
4
4
9
11
21
6
5
4
2
1
17
2
24
29
16
14
1
3
