2
1
2
1
2
5
2
2
3
26
15
64
4
4
9
32
9
6
69
18
24
30
71
57
5
171
197
207
258
102
361
57
763
857
205
251
89
166
57
44
66
222
46
117
81
18
38
172
140
183
181
104
182
96
208
103
104
127
85
121
149
97
109
141
32
249
154
108
179
215
332
284
293
86
94
162
315
217
229
550
342
529
579
473
388
246
108
102
286
179
117
405
283
249
213
192
191
187
157
205
648
436
231
428
394
68
609
438
760
220
113
78
94
66
173
41
105
44
198
157
76
76
46
57
60
43
67
83
65
42
73
133
153
20
52
137
261
72
36
147
49
34
119
17
98
38
46
34
67
145
70
169
90
27
23
89
27
16
74
24
43
45
71
47
86
71
61
78
49
196
63
69
335
111
96
262
99
663
81
214
52
149
61
146
58
192
31
117
173
88
250
75
59
171
96
83
153
65
195
98
98
63
204
75
159
86
79
144
63
232
89
741
122
422
483
289
292
224
490
524
485
1006
459
912
994
1087
544
578
414
511
357
408
302
403
329
453
1288
2371
611
353
72
330
243
139
108
151
234
208
232
207
814
184
153
205
129
78
60
91
188
84
174
43
45
143
135
53
88
63
19
24
41
57
45
77
28
38
88
27
24
128
31
44
54
23
33
24
51
43
26
8
51
40
69
14
44
53
10
33
36
37
13
14
43
6
22
45
62
80
13
107
45
28
97
42
47
36
75
126
16
57
36
71
111
34
97
53
157
55
64
383
80
101
208
173
145
137
172
121
129
154
166
441
229
154
261
263
302
269
183
167
489
129
109
187
136
139
317
608
663
321
540
390
257
189
467
396
325
420
449
235
324
222
434
459
231
115
371
221
542
152
128
117
195
165
289
243
258
407
109
754
97
157
76
36
22
17
113
48
74
15
48
8
51
1
122
53
78
163
22
844
732
203
1532
2546
833
584
464
718
738
770
857
448
620
966
748
291
433
258
143
474
419
242
211
179
68
91
172
371
140
82
99
38
185
471
97
490
196
122
545
3
5
2
9
19
3
7
4
25
1
4
5
